Order_Date,customer_id,Sales,Category,Device,Country,State
2023-03-23,CUST_0070,214.61,Sports,Mobile,Australia,British Columbia
2023-03-23,CUST_0530,443.06,Clothing,Desktop,United Kingdom,New South Wales
2023-03-23,CUST_0679,126.18,Clothing,Desktop,United Kingdom,Florida
2023-03-23,CUST_0022,60.38,Books,Desktop,Australia,New York
2023-03-23,CUST_0591,331.74,Toys,Mobile,United Kingdom,Queensland
2023-03-23,CUST_0043,158.43,Clothing,Desktop,Australia,Florida
2023-03-23,CUST_0274,298.53,Clothing,Tablet,United States,Ontario
2023-03-23,CUST_0255,459.99,Books,Tablet,United States,New South Wales
2023-03-23,CUST_0205,26.09,Electronics,Mobile,United Kingdom,California
2023-03-23,CUST_0667,217.02,Beauty,Tablet,United Kingdom,New York
2023-03-23,CUST_0174,277.36,Beauty,Tablet,United States,New York
2023-03-23,CUST_0601,300.26,Clothing,Desktop,Canada,California
2023-03-23,CUST_0337,136.72,Electronics,Tablet,Canada,California
2023-03-23,CUST_0413,86.14,Sports,Mobile,United States,Florida
2023-03-24,CUST_0281,487.4,Sports,Mobile,Canada,Queensland
2023-03-24,CUST_0030,168.94,Electronics,Mobile,United Kingdom,British Columbia
2023-03-24,CUST_0144,473.67,Books,Mobile,United States,Texas
2023-03-24,CUST_0084,474.79,Toys,Tablet,United Kingdom,Florida
2023-03-24,CUST_0424,285.64,Clothing,Tablet,Canada,California
2023-03-24,CUST_0529,477.5,Electronics,Mobile,United Kingdom,Ontario
2023-03-24,CUST_0067,156.12,Books,Mobile,United Kingdom,New South Wales
2023-03-24,CUST_0466,29.55,Beauty,Mobile,United States,Ontario
2023-03-24,CUST_0424,173.56,Sports,Tablet,Canada,California
2023-03-24,CUST_0498,166.29,Toys,Tablet,Canada,California
2023-03-24,CUST_0694,184.52,Electronics,Tablet,Australia,Ontario
2023-03-24,CUST_0488,187.15,Books,Tablet,United States,New York
2023-03-24,CUST_0391,485.62,Books,Tablet,Canada,New York
2023-03-24,CUST_0235,82.21,Books,Desktop,Australia,Queensland
2023-03-24,CUST_0610,91.29,Toys,Desktop,United Kingdom,Ontario
2023-03-24,CUST_0581,351.5,Home & Garden,Desktop,Australia,New York
2023-03-24,CUST_0376,430.92,Clothing,Tablet,Canada,Florida
2023-03-24,CUST_0495,368.83,Electronics,Mobile,Australia,New South Wales
2023-03-24,CUST_0065,118.02,Electronics,Mobile,United States,Florida
2023-03-24,CUST_0227,218.78,Electronics,Tablet,United States,British Columbia
2023-03-24,CUST_0667,71.22,Books,Mobile,Canada,Queensland
2023-03-24,CUST_0340,492.6,Books,Mobile,United Kingdom,Florida
2023-03-24,CUST_0769,375.69,Toys,Tablet,United Kingdom,Florida
2023-03-24,CUST_0122,402.47,Toys,Desktop,Australia,New York
2023-03-24,CUST_0404,285.45,Clothing,Desktop,United Kingdom,New York
2023-03-25,CUST_0774,431.94,Clothing,Tablet,Canada,New South Wales
2023-03-25,CUST_0685,384.53,Home & Garden,Desktop,Canada,Texas
2023-03-25,CUST_0544,281.08,Home & Garden,Tablet,Australia,New York
2023-03-25,CUST_0272,155.69,Sports,Mobile,Canada,Texas
2023-03-25,CUST_0714,419.89,Toys,Tablet,United States,New South Wales
2023-03-25,CUST_0328,99.06,Electronics,Desktop,United Kingdom,Florida
2023-03-25,CUST_0499,417.52,Electronics,Tablet,United Kingdom,California
2023-03-25,CUST_0757,271.8,Electronics,Mobile,Australia,Florida
2023-03-25,CUST_0733,150.39,Electronics,Tablet,United Kingdom,Queensland
2023-03-25,CUST_0558,307.16,Clothing,Desktop,United States,Florida
2023-03-25,CUST_0408,320.31,Beauty,Desktop,United States,Florida
2023-03-25,CUST_0082,408.37,Books,Mobile,United Kingdom,Queensland
2023-03-25,CUST_0344,209.51,Home & Garden,Desktop,United States,California
2023-03-25,CUST_0230,300.73,Sports,Mobile,Canada,Queensland
2023-03-25,CUST_0115,270.81,Sports,Mobile,Australia,Florida
2023-03-25,CUST_0457,109.76,Sports,Tablet,United States,Texas
2023-03-25,CUST_0749,274.87,Beauty,Tablet,Canada,California
2023-03-25,CUST_0137,363.17,Toys,Desktop,Canada,Florida
2023-03-26,CUST_0068,25.38,Toys,Mobile,Australia,New York
2023-03-26,CUST_0120,229.0,Home & Garden,Tablet,Australia,Texas
2023-03-26,CUST_0393,89.38,Clothing,Mobile,United Kingdom,New South Wales
2023-03-26,CUST_0139,476.14,Clothing,Tablet,Australia,New York
2023-03-26,CUST_0305,329.66,Beauty,Tablet,Australia,New South Wales
2023-03-26,CUST_0003,149.68,Sports,Desktop,United States,Ontario
2023-03-26,CUST_0535,198.37,Electronics,Tablet,Canada,Ontario
2023-03-26,CUST_0262,362.98,Sports,Mobile,Canada,British Columbia
2023-03-26,CUST_0271,194.79,Beauty,Desktop,United States,Texas
2023-03-26,CUST_0773,422.85,Toys,Mobile,United States,Texas
2023-03-26,CUST_0141,132.28,Electronics,Tablet,United States,British Columbia
2023-03-26,CUST_0162,313.26,Sports,Desktop,Canada,New South Wales
2023-03-27,CUST_0189,133.71,Toys,Mobile,United States,Texas
2023-03-27,CUST_0779,109.74,Sports,Desktop,United Kingdom,Queensland
2023-03-27,CUST_0739,295.93,Clothing,Tablet,Australia,New York
2023-03-27,CUST_0759,463.18,Clothing,Desktop,United States,Queensland
2023-03-27,CUST_0094,196.37,Sports,Mobile,Canada,Florida
2023-03-27,CUST_0541,307.48,Beauty,Tablet,Australia,British Columbia
2023-03-27,CUST_0171,328.21,Beauty,Mobile,United Kingdom,Queensland
2023-03-27,CUST_0365,410.52,Sports,Tablet,Canada,New South Wales
2023-03-27,CUST_0293,498.87,Books,Tablet,Canada,Florida
2023-03-27,CUST_0607,97.78,Electronics,Mobile,Australia,Texas
2023-03-27,CUST_0709,266.55,Home & Garden,Desktop,Canada,British Columbia
2023-03-27,CUST_0599,51.65,Books,Tablet,Australia,Texas
2023-03-27,CUST_0573,338.87,Clothing,Mobile,United Kingdom,Florida
2023-03-27,CUST_0782,421.8,Beauty,Desktop,Canada,Texas
2023-03-27,CUST_0128,335.36,Electronics,Desktop,United Kingdom,Ontario
2023-03-27,CUST_0310,485.96,Beauty,Mobile,Australia,New York
2023-03-27,CUST_0033,394.13,Beauty,Tablet,United States,Queensland
2023-03-28,CUST_0424,101.92,Books,Tablet,Australia,Queensland
2023-03-28,CUST_0662,394.06,Toys,Desktop,Australia,New South Wales
2023-03-28,CUST_0267,141.48,Beauty,Desktop,United Kingdom,California
2023-03-28,CUST_0318,195.86,Books,Desktop,United Kingdom,New York
2023-03-28,CUST_0589,235.52,Home & Garden,Mobile,Australia,Texas
2023-03-28,CUST_0292,125.89,Clothing,Tablet,United Kingdom,Texas
2023-03-28,CUST_0407,278.51,Clothing,Desktop,United States,Ontario
2023-03-28,CUST_0438,414.67,Clothing,Tablet,United Kingdom,Texas
2023-03-28,CUST_0461,407.47,Books,Tablet,United Kingdom,Ontario
2023-03-28,CUST_0319,332.1,Sports,Desktop,Canada,Queensland
2023-03-28,CUST_0581,413.25,Clothing,Tablet,United Kingdom,Texas
2023-03-28,CUST_0734,56.79,Sports,Desktop,United Kingdom,California
2023-03-28,CUST_0700,70.46,Electronics,Tablet,United Kingdom,Texas
2023-03-28,CUST_0026,461.46,Home & Garden,Mobile,United States,Texas
2023-03-28,CUST_0247,410.04,Beauty,Mobile,United Kingdom,California
2023-03-28,CUST_0241,325.17,Books,Mobile,United Kingdom,Texas
2023-03-29,CUST_0787,122.23,Electronics,Mobile,Australia,Ontario
2023-03-29,CUST_0687,107.95,Toys,Desktop,United Kingdom,Ontario
2023-03-29,CUST_0152,330.11,Electronics,Desktop,United States,Ontario
2023-03-29,CUST_0424,419.2,Books,Tablet,United Kingdom,California
2023-03-29,CUST_0519,201.78,Home & Garden,Tablet,Australia,British Columbia
2023-03-29,CUST_0230,376.03,Electronics,Tablet,Canada,New South Wales
2023-03-29,CUST_0065,67.22,Toys,Mobile,Canada,Texas
2023-03-29,CUST_0736,231.87,Home & Garden,Desktop,Australia,Florida
2023-03-29,CUST_0225,139.61,Home & Garden,Desktop,United States,Texas
2023-03-29,CUST_0202,134.6,Books,Desktop,United States,New York
2023-03-29,CUST_0750,496.45,Sports,Desktop,United Kingdom,New South Wales
2023-03-29,CUST_0044,449.88,Clothing,Desktop,Canada,Queensland
2023-03-30,CUST_0223,293.8,Sports,Desktop,United Kingdom,California
2023-03-30,CUST_0578,283.81,Beauty,Mobile,United States,New South Wales
2023-03-30,CUST_0726,413.59,Books,Tablet,United States,Texas
2023-03-30,CUST_0747,405.62,Sports,Mobile,United Kingdom,Queensland
2023-03-30,CUST_0677,259.27,Books,Tablet,Australia,Florida
2023-03-30,CUST_0383,225.28,Beauty,Mobile,United Kingdom,Queensland
2023-03-30,CUST_0181,350.02,Toys,Mobile,Canada,Ontario
2023-03-30,CUST_0462,371.01,Sports,Tablet,Australia,Queensland
2023-03-30,CUST_0468,321.45,Toys,Desktop,Australia,Florida
2023-03-30,CUST_0700,185.13,Home & Garden,Mobile,United Kingdom,Ontario
2023-03-30,CUST_0716,355.56,Books,Tablet,Canada,Queensland
2023-03-30,CUST_0349,178.85,Beauty,Mobile,Australia,Texas
2023-03-30,CUST_0060,363.97,Sports,Desktop,Canada,Texas
2023-03-30,CUST_0501,232.68,Clothing,Tablet,Canada,Ontario
2023-03-30,CUST_0148,110.98,Toys,Tablet,United States,Florida
2023-03-30,CUST_0482,261.64,Clothing,Desktop,United States,New York
2023-03-30,CUST_0442,395.58,Sports,Tablet,United States,Florida
2023-03-30,CUST_0793,116.63,Books,Desktop,Canada,Ontario
2023-03-31,CUST_0750,422.38,Books,Tablet,United Kingdom,Texas
2023-03-31,CUST_0206,377.46,Toys,Desktop,United Kingdom,New South Wales
2023-03-31,CUST_0784,78.25,Sports,Tablet,United Kingdom,California
2023-03-31,CUST_0493,153.55,Home & Garden,Tablet,United States,British Columbia
2023-03-31,CUST_0373,242.14,Clothing,Tablet,United States,British Columbia
2023-03-31,CUST_0082,297.96,Electronics,Desktop,United States,Queensland
2023-03-31,CUST_0063,376.68,Sports,Mobile,Canada,New South Wales
2023-03-31,CUST_0256,71.1,Sports,Mobile,Australia,Queensland
2023-03-31,CUST_0068,395.29,Sports,Tablet,United States,Texas
2023-03-31,CUST_0371,158.57,Books,Mobile,United Kingdom,California
2023-03-31,CUST_0588,348.14,Books,Tablet,United States,Texas
2023-03-31,CUST_0634,355.11,Beauty,Mobile,United Kingdom,New South Wales
2023-03-31,CUST_0195,406.15,Books,Desktop,Australia,Queensland
2023-03-31,CUST_0018,448.63,Toys,Tablet,Canada,New York
2023-03-31,CUST_0356,427.69,Toys,Mobile,United Kingdom,British Columbia
2023-03-31,CUST_0201,99.23,Books,Tablet,Australia,New York
2023-03-31,CUST_0580,354.91,Clothing,Tablet,United Kingdom,New York
2023-04-01,CUST_0013,416.88,Clothing,Desktop,Canada,New South Wales
2023-04-01,CUST_0578,84.05,Beauty,Tablet,United States,Texas
2023-04-01,CUST_0150,348.39,Books,Desktop,United States,British Columbia
2023-04-01,CUST_0302,190.92,Sports,Desktop,United States,British Columbia
2023-04-01,CUST_0732,268.87,Home & Garden,Tablet,United Kingdom,Texas
2023-04-01,CUST_0088,459.19,Home & Garden,Mobile,United States,New York
2023-04-01,CUST_0097,316.24,Sports,Desktop,United States,British Columbia
2023-04-01,CUST_0067,40.76,Books,Tablet,United States,New South Wales
2023-04-01,CUST_0303,370.39,Clothing,Tablet,United Kingdom,Florida
2023-04-01,CUST_0067,141.23,Electronics,Desktop,Australia,Ontario
2023-04-01,CUST_0722,237.09,Clothing,Tablet,United States,New South Wales
2023-04-01,CUST_0359,120.62,Electronics,Tablet,Canada,California
2023-04-01,CUST_0452,64.55,Clothing,Mobile,Canada,Florida
2023-04-01,CUST_0373,150.88,Sports,Tablet,Australia,New York
2023-04-02,CUST_0611,198.54,Sports,Mobile,United Kingdom,California
2023-04-02,CUST_0150,91.93,Books,Mobile,United Kingdom,Queensland
2023-04-02,CUST_0091,138.92,Books,Desktop,United States,New South Wales
2023-04-02,CUST_0098,469.03,Home & Garden,Tablet,United States,California
2023-04-02,CUST_0739,332.56,Sports,Mobile,Canada,Queensland
2023-04-02,CUST_0399,398.44,Beauty,Mobile,Australia,Queensland
2023-04-02,CUST_0606,410.72,Electronics,Desktop,Australia,Florida
2023-04-02,CUST_0056,192.68,Home & Garden,Mobile,United States,Queensland
2023-04-02,CUST_0509,464.2,Clothing,Desktop,United States,New York
2023-04-02,CUST_0455,151.74,Beauty,Desktop,United Kingdom,Florida
2023-04-02,CUST_0362,189.33,Books,Desktop,United States,British Columbia
2023-04-02,CUST_0219,75.67,Beauty,Desktop,United Kingdom,California
2023-04-02,CUST_0325,361.71,Home & Garden,Mobile,Australia,Queensland
2023-04-02,CUST_0788,475.84,Books,Tablet,United States,Florida
2023-04-02,CUST_0671,284.2,Sports,Desktop,United Kingdom,Ontario
2023-04-02,CUST_0189,147.96,Sports,Tablet,Australia,California
2023-04-03,CUST_0023,106.9,Beauty,Mobile,Canada,Texas
2023-04-03,CUST_0031,242.91,Books,Mobile,Australia,New York
2023-04-03,CUST_0394,176.95,Toys,Tablet,Australia,New South Wales
2023-04-03,CUST_0519,182.41,Sports,Tablet,United Kingdom,Queensland
2023-04-03,CUST_0729,68.06,Clothing,Desktop,Canada,New South Wales
2023-04-03,CUST_0337,165.47,Sports,Mobile,Canada,Queensland
2023-04-03,CUST_0428,285.23,Beauty,Desktop,United States,British Columbia
2023-04-03,CUST_0679,389.73,Electronics,Mobile,Australia,New South Wales
2023-04-03,CUST_0142,236.54,Toys,Mobile,Canada,Texas
2023-04-03,CUST_0367,226.36,Electronics,Mobile,Canada,California
2023-04-03,CUST_0323,462.27,Electronics,Tablet,Australia,New South Wales
2023-04-03,CUST_0654,413.6,Home & Garden,Tablet,Australia,Queensland
2023-04-03,CUST_0023,221.68,Clothing,Tablet,United Kingdom,Queensland
2023-04-03,CUST_0742,147.54,Beauty,Mobile,Australia,British Columbia
2023-04-03,CUST_0096,316.31,Sports,Desktop,United States,Florida
2023-04-03,CUST_0613,218.78,Home & Garden,Desktop,United States,Texas
2023-04-04,CUST_0130,125.64,Beauty,Mobile,United Kingdom,New South Wales
2023-04-04,CUST_0045,443.88,Home & Garden,Mobile,Australia,Texas
2023-04-04,CUST_0166,147.26,Books,Mobile,United States,Texas
2023-04-04,CUST_0404,458.92,Beauty,Mobile,Australia,Queensland
2023-04-04,CUST_0445,250.44,Sports,Desktop,Canada,California
2023-04-04,CUST_0490,485.72,Beauty,Desktop,Australia,Texas
2023-04-04,CUST_0004,102.57,Books,Mobile,Australia,Ontario
2023-04-04,CUST_0491,182.72,Clothing,Mobile,Canada,California
2023-04-04,CUST_0269,331.05,Clothing,Desktop,United States,California
2023-04-04,CUST_0224,288.13,Toys,Mobile,Australia,British Columbia
2023-04-04,CUST_0572,318.38,Toys,Mobile,Australia,New South Wales
2023-04-04,CUST_0364,115.98,Electronics,Tablet,Australia,New South Wales
2023-04-05,CUST_0722,32.45,Clothing,Mobile,United States,Florida
2023-04-05,CUST_0442,474.95,Books,Tablet,United Kingdom,Texas
2023-04-05,CUST_0666,392.8,Beauty,Desktop,United States,Florida
2023-04-05,CUST_0100,389.13,Home & Garden,Tablet,Australia,Ontario
2023-04-05,CUST_0146,144.21,Electronics,Mobile,Australia,New South Wales
2023-04-05,CUST_0193,146.14,Clothing,Tablet,United Kingdom,Texas
2023-04-05,CUST_0452,423.28,Sports,Tablet,United Kingdom,New York
2023-04-05,CUST_0781,207.09,Clothing,Tablet,United States,Queensland
2023-04-05,CUST_0325,322.61,Toys,Tablet,United States,New York
2023-04-05,CUST_0641,272.87,Beauty,Desktop,Canada,New South Wales
2023-04-05,CUST_0774,262.68,Electronics,Tablet,United States,Ontario
2023-04-05,CUST_0530,238.98,Beauty,Desktop,Australia,Texas
2023-04-05,CUST_0642,369.49,Sports,Tablet,United States,Queensland
2023-04-06,CUST_0008,356.84,Electronics,Desktop,United States,California
2023-04-06,CUST_0339,261.94,Books,Tablet,Australia,Florida
2023-04-06,CUST_0249,140.47,Home & Garden,Mobile,United States,Texas
2023-04-06,CUST_0176,162.58,Books,Tablet,Australia,California
2023-04-06,CUST_0401,268.64,Books,Mobile,Canada,New South Wales
2023-04-06,CUST_0219,27.41,Books,Desktop,Canada,British Columbia
2023-04-06,CUST_0787,345.06,Beauty,Desktop,United States,New South Wales
2023-04-06,CUST_0620,127.03,Toys,Desktop,United States,Queensland
2023-04-06,CUST_0177,33.75,Toys,Mobile,United States,Florida
2023-04-06,CUST_0326,386.08,Toys,Tablet,Australia,Ontario
2023-04-06,CUST_0680,411.14,Beauty,Mobile,Australia,New York
2023-04-06,CUST_0313,48.56,Sports,Desktop,United Kingdom,British Columbia
2023-04-06,CUST_0704,356.65,Toys,Mobile,United Kingdom,Texas
2023-04-06,CUST_0710,481.46,Books,Mobile,Australia,British Columbia
2023-04-06,CUST_0538,257.42,Beauty,Tablet,Australia,Texas
2023-04-06,CUST_0788,126.46,Electronics,Mobile,United Kingdom,Texas
2023-04-06,CUST_0123,452.55,Home & Garden,Tablet,United Kingdom,New South Wales
2023-04-07,CUST_0324,14.56,Sports,Tablet,United States,Texas
2023-04-07,CUST_0465,347.42,Clothing,Mobile,Australia,Queensland
2023-04-07,CUST_0090,36.59,Toys,Mobile,United States,Florida
2023-04-07,CUST_0718,185.27,Sports,Desktop,United Kingdom,Ontario
2023-04-07,CUST_0800,145.87,Electronics,Mobile,Australia,British Columbia
2023-04-07,CUST_0768,169.03,Toys,Tablet,Australia,New York
2023-04-07,CUST_0770,385.89,Home & Garden,Mobile,Australia,Queensland
2023-04-07,CUST_0212,303.9,Books,Mobile,United States,New South Wales
2023-04-07,CUST_0143,394.14,Books,Mobile,United Kingdom,Texas
2023-04-07,CUST_0686,232.66,Electronics,Mobile,United Kingdom,California
2023-04-07,CUST_0600,73.38,Sports,Mobile,Australia,New York
2023-04-07,CUST_0408,483.58,Sports,Tablet,Australia,New York
2023-04-07,CUST_0209,458.17,Beauty,Mobile,Canada,Ontario
2023-04-07,CUST_0127,412.59,Books,Desktop,United States,Texas
2023-04-08,CUST_0048,345.37,Books,Tablet,United States,New York
2023-04-08,CUST_0192,16.87,Clothing,Tablet,United States,Queensland
2023-04-08,CUST_0001,103.04,Beauty,Tablet,Canada,Florida
2023-04-08,CUST_0254,314.37,Home & Garden,Tablet,Australia,New South Wales
2023-04-08,CUST_0283,477.27,Clothing,Tablet,United Kingdom,Texas
2023-04-08,CUST_0203,218.48,Beauty,Mobile,United States,Queensland
2023-04-08,CUST_0594,382.52,Clothing,Tablet,United States,Queensland
2023-04-08,CUST_0581,395.55,Home & Garden,Desktop,Australia,New South Wales
2023-04-08,CUST_0091,165.37,Home & Garden,Desktop,Canada,California
2023-04-08,CUST_0143,469.69,Beauty,Tablet,Australia,New South Wales
2023-04-08,CUST_0294,283.98,Sports,Mobile,Canada,British Columbia
2023-04-08,CUST_0794,203.24,Books,Desktop,United States,New York
2023-04-08,CUST_0232,414.5,Toys,Tablet,Canada,Texas
2023-04-08,CUST_0123,157.34,Home & Garden,Mobile,United Kingdom,New South Wales
2023-04-08,CUST_0777,138.16,Sports,Tablet,United States,Texas
2023-04-09,CUST_0455,291.22,Sports,Mobile,Australia,British Columbia
2023-04-09,CUST_0312,472.86,Sports,Desktop,United States,Florida
2023-04-09,CUST_0752,364.55,Toys,Mobile,Canada,Queensland
2023-04-09,CUST_0472,67.12,Clothing,Desktop,Australia,British Columbia
2023-04-09,CUST_0712,46.82,Home & Garden,Desktop,Canada,California
2023-04-09,CUST_0271,93.66,Toys,Desktop,United Kingdom,Queensland
2023-04-09,CUST_0060,162.5,Electronics,Desktop,United Kingdom,Texas
2023-04-09,CUST_0283,478.63,Sports,Mobile,Australia,Queensland
2023-04-09,CUST_0547,138.31,Home & Garden,Desktop,United Kingdom,Queensland
2023-04-09,CUST_0330,390.92,Sports,Desktop,Australia,California
2023-04-09,CUST_0444,251.33,Beauty,Tablet,United Kingdom,New South Wales
2023-04-09,CUST_0248,240.4,Toys,Tablet,United Kingdom,Ontario
2023-04-09,CUST_0717,133.28,Clothing,Mobile,United Kingdom,New South Wales
2023-04-09,CUST_0427,166.29,Books,Mobile,United Kingdom,New South Wales
2023-04-10,CUST_0180,308.65,Home & Garden,Tablet,Canada,Queensland
2023-04-10,CUST_0106,170.68,Books,Mobile,Australia,New South Wales
2023-04-10,CUST_0594,145.46,Sports,Tablet,United Kingdom,Texas
2023-04-10,CUST_0363,374.7,Clothing,Tablet,United States,British Columbia
2023-04-10,CUST_0525,175.51,Beauty,Tablet,United Kingdom,New South Wales
2023-04-10,CUST_0052,199.58,Beauty,Tablet,Canada,Queensland
2023-04-10,CUST_0153,183.08,Electronics,Tablet,Canada,New York
2023-04-10,CUST_0409,83.96,Sports,Mobile,United States,New York
2023-04-10,CUST_0080,304.0,Toys,Tablet,Australia,British Columbia
2023-04-10,CUST_0473,137.5,Home & Garden,Mobile,United States,New South Wales
2023-04-10,CUST_0595,152.61,Books,Desktop,United Kingdom,Florida
